BRAND,PRODUCT SKU,PRODUCT NAME,Shop Name,PRODUCT LINK,Note,BUNDLE LINK,Comment,Price,Price_Bundle
Unimig,KUMJRRW500SWF,RAZOR 500 SWF,METRO WELDER SERVICE,https://metweld.com.au/razor-500-swf-mig-tig-stick-welder/,,,,"5,825.00",
Unimig,KUMJRRW500SWF,RAZOR 500 SWF,GENTRONICS,https://www.gentronics.com.au/product/uw500swf/?srsltid=AfmBOooj4zQmsHO54cUX5flPQB196R3oU7EWt2o5_fMFnqVSa4ZKVcQG,,,,Price on application,
Unimig,KUMJRRW500SWF,RAZOR 500 SWF,BILBA,https://bilba.com.au/products/unimig-500swf-inverter?srsltid=AfmBOoqAdWe3O_0lYtDh1fhEXKIlx-mbgcowV0Ao27mwaiyiaG3Obs3o,,,,"5,825.00",
Unimig,KUMJRRW500SWF,RAZOR 500 SWF,WELD.COM.AU,https://www.weld.com.au/product/unimig-razor-500-swf/,,,,"5,600.00",
Unimig,KUMJRRW500SWF,RAZOR 500 SWF,ELECTROWELD WEBSITE,https://www.electroweld.com.au/product/unimig-razor-500-swf-mig-tig-welder-rwx8000-helmet-torch-regulator-pk11063/,,,,"5,249.00",
Unimig,KUMJRRW500SWF,RAZOR 500 SWF,ELECTROWELD EBAY,https://www.ebay.com.au/itm/284274577073?itmmeta=01J4GKQF3GG28X6FGARVQ6533G&hash=item423015ceb1%3Ag%3Avq4AAOSwczZkIXRn%3Asc%3AAU_RegularParcelWithTrackingAndSignature%212190%21AU%21-1&var=585769985138,,,,"AU $5,249.00",
Unimig,KUMJRRW500SWF,RAZOR 500 SWF,WELDCONNECT,https://www.weldconnect.com.au/unimig-500a-razor-swf-mig-tig-stick-welder,,,,5294.55,
Unimig,KUMJRRW500SWF,RAZOR 500 SWF,NATIONAL WELDING EBAY,,,,,,
Unimig,KUMJRRW500SWF,RAZOR 500 SWF,HAMPDON EBAY,,,,,,
Unimig,KUMJRRW500SWF,RAZOR 500 SWF,BILBA EBAY,,,,,,
