BRAND,PRODUCT SKU,PRODUCT NAME,Shop Name,PRODUCT LINK,Price,Price_Bundle
Unimig,U12004,RAZOR TIG 200 ACDC WATER COOLER,ELECTROWELD EBAY,https://www.ebay.com.au/itm/285531822444?_nkw=razor+tig+200+ACDC+water+cooler&itmmeta=01J69RFRF7V0KDWF9SFS24S9FA&hash=item427b05d96c:g:QxkAAOSwriJlQhUI:sc:AU_Regular!2190!AU!-1&itmprp=enc%3AAQAJAAABAHoV3kP08IDx%2BKZ9MfhVJKn2ixZDi6CD7N%2BwVmMxGf6cSAIthl0xSNGPO5FoKy3eR4je27dEb4qVxDIob%2B%2B8I3mAMPENPaEo6xQvaO1eFGgDDRJebOHQIrgIMapccV1TRTqDKVxB%2BcYNGgDjPQSngB2NArP0Yog%2B4pNILgiJzLVSk%2BDRb7MNAxcgIr8d8LHhDnPzrWbUDvOfacU3n96uiYtD1sRmZxzIi8rHmlNG5IYiiJKLAOxLRyhkjDY8z3HtolTpi2Sc5fBFZ%2Bof08Sfe8M7nYsovN%2FHxc4M5bzBSxSgCBqEFsPA48xxUmuGYRakjx6q8ShEtkfmN9icpm1XpGA%3D%7Ctkp%3ABk9SR9aHv7iyZA,,
Unimig,U12002K,RAZOR TIG 200 ACDC,ELECTROWELD EBAY,https://www.ebay.com.au/itm/285972628642?_skw=razor+200+acdc&epid=20062367177&itmmeta=01JPDX34032BB4YPCZMFFD867N&hash=item42954c04a2:g:KwUAAOSwcVNny2nP,,
Unimig,U12003K,RAZOR TIG 220 DC,ELECTROWELD EBAY,https://www.electroweld.com.au/product/unimig-razor-pfc-tig-220-dc-welder-t2-torch-mma-stick/,,
Unimig,KUMJRRW320ACDC,RAZOR 320 ACDC,ELECTROWELD EBAY,,,
Unimig,U31006,VIPER ARC 140,ELECTROWELD EBAY,,,
Unimig,U13002K,RAZOR ARC 160 PFC,ELECTROWELD EBAY,https://www.ebay.com.au/itm/275880316845?_nkw=razor+arc+160+pfc&epid=22064492952&itmmeta=01J7HNSSMCYW0KA885QC7EFECB&hash=item403bbf8fad:g:oQoAAOSwmZpmMraI:sc:AU_Regular!2190!AU!-1,AU $749.00,
Unimig,KUMJRRW180CA,NOT ANALYSED SUBSEQUENTLY,ELECTROWELD EBAY,https://www.ebay.com.au/itm/274390231185?_nkw=razor+arc+180&epid=14034411496&itmmeta=01J7HPAN0KDC6WN7T65Y64CQMQ&hash=item3fe2eea891:g:854AAOSw9SplNO-d:sc:AU_RegularParcelWithTrackingAndSignature!2190!AU!-1,,
Unimig,U13005,NEW RAZOR ARC 180,ELECTROWELD EBAY,https://www.ebay.com.au/itm/285530440261?_skw=razor+arc+180&itmmeta=01JBDT3AWNXZNGJ97JHZG7SN4W&hash=item427af0c245:g:faIAAOSwIEFmMrJM,,
Unimig,U13003K,RAZOR ARC 200 PFC,ELECTROWELD EBAY,https://www.ebay.com.au/itm/285310086062?_skw=razor+arc+200+pfc&epid=10064501458&itmmeta=01J7HP0FCWJ681Y96W7KK18R1H&hash=item426dce6bae:g:cw4AAOSwLGZmMrcq:sc:AU_Regular!2190!AU!-1,,
Unimig,U13004,RAZOR ARC 140,ELECTROWELD EBAY,https://www.ebay.com.au/itm/285530440394?_skw=razor+arc+140&itmmeta=01JBBVSAFNE98EY5VCZSRM97CY&hash=item427af0c2ca:g:dFQAAOSwoRRmPZfR,,
Unimig,U14005K,VIPER CUT 30 MK 2,ELECTROWELD EBAY,https://www.ebay.com.au/itm/275195302560?_skw=viper+cut+30+mk+2&epid=22047265864&itmmeta=01JBBVTCT9RMGT50YG1H9ZBSAQ&hash=item4012eb12a0:g:EdgAAOSwl1ZkIV5k,,
Unimig,U14001K,RAZOR CUT 40,ELECTROWELD EBAY,https://www.ebay.com.au/itm/284715290474?_skw=razor+cut+40&epid=20057468568&itmmeta=01JBBVWJ2EV7DYC97ZG1J3NPVW&hash=item424a5a8f6a:g:6doAAOSwhsBmcNzi,,
Unimig,U14006K,RAZOR CUT 45,ELECTROWELD EBAY,https://www.ebay.com.au/itm/285518173900?_skw=razor+cut+45&epid=22065754288&itmmeta=01JBBVXV5DNP60X0VHPREZA6JW&hash=item427a3596cc:g:S~sAAOSwrYxlQhdq,,
Unimig,U14007,RAZOR CUT 45 PLASMA CUTTER AIR COMPRESSOR,ELECTROWELD EBAY,https://www.ebay.com.au/itm/285531822503?_skw=razor+cut+45+plasma+cutter+air+compressor&itmmeta=01JBBW11DFZVXX42CKR4RE9TR0&hash=item427b05d9a7:g:SI4AAOSwGcllQhRG,,
Unimig,KUPJRRW80,RAZOR CUT 80,ELECTROWELD EBAY,https://www.ebay.com.au/itm/274430112263?_skw=razor+cut+80&itmmeta=01JBBW21550EEVHPSRJYM7RZ00&hash=item3fe54f3207:g:koAAAOSwItxkIY5T,"AU $2,049.95",
Unimig,U14004K,RAZOR CUT 120,ELECTROWELD EBAY,https://www.ebay.com.au/itm/284800033116?_skw=razor+cut+120&itmmeta=01JBBW390B4BNRE8AP0P4X5909&hash=item424f67a15c:g:-okAAOSwyolkIVp1,,
Unimig,U14004K,RAZOR CUT 160,ELECTROWELD EBAY,https://www.ebay.com.au/itm/286288111530?_skw=razor+cut+160&itmmeta=01JPR8JY22GQ4X0273TGWYBC6Z&hash=item42a819e7aa:g:vQcAAOSwIG5nmE4R,,
Unimig,KUM27,WORKSHOP 270,ELECTROWELD EBAY,,,
Unimig,KUM270SWF,WORKSHOP 270 SWF,ELECTROWELD EBAY,,,
Unimig,KUM390,WORKSHOP 390,ELECTROWELD EBAY,,,
Unimig,KUM390SWF,WORKSHOP 390 SWF,ELECTROWELD EBAY,,,
KUM390S/D,WORKSHOP 390 SWF DUAL VOLTAGE,WORKSHOP 390 SWF,ELECTROWELD EBAY,,,
KUM390S/D,KUM425SWF,WORKSHOP 425 SWF,ELECTROWELD EBAY,https://www.ebay.com.au/itm/275214903410?_skw=workshop+425+swf&itmmeta=01JBBW9K0KDKJHPHXFM4BCFK7D&hash=item4014162872:g:yx8AAOSwSa9kIY72,,
KUM390S/D,U11119,EVOLVE MULTI 400,ELECTROWELD EBAY,https://www.ebay.com.au/itm/276821565411?_skw=Evolve+Multi+400&itmmeta=01JJ6PFFP0MHRDW21J4JBSYK9H&hash=item4073d9dfe3:g:nEsAAOSw9QtnjFtC:sc:AU_RegularParcelWithTrackingAndSignature!2190!AU!-1&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKmeT0nXErlyGhLf%2FppD06KQtclC41dD0jnRzrftPuQMNJfWkjzfUIeuAUpB9Uw8dS%2F8ZTplxoJT%2BuGezJrMfpWkuCvNkuAqTj4MtQYkJ7ErD%2F9Ku1IrTCjQLRSvOsmbelHrC3y82LNUqFg0embSZreBxJu9xAp00G8vUbfYh3GsbMnOizexNuOJoSCTiuOzYyVsoZnNxvLVPZOEHMskoIemdUY9Y21DnA%2F1GEc51%2BQd39H0K7WI8Fa3LsBEeEFMEXNOhMHkCA7pXN0x4xEFOCx7sPIb%2BUKE%2F5m3m3IfWamicw%3D%3D%7Ctkp%3ABk9SR5D7vdaRZQ,,
KUM390S/D,U11142,EVOLVE MULTI 500,ELECTROWELD EBAY,https://www.ebay.com.au/itm/276842396392?_skw=evolve+500+unimig&itmmeta=01JPDYGTN8SS2HGVJMAHDA94EV&hash=item407517bae8:g:Il8AAOSw5DFnoVtm&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1cUVhz%2BIhttjQIsXtQiQle9lVlO%2B%2FtF8eV6dF6aW6ssSye3YvA%2BAdiQ2Xj8QX9cfbzWlnV%2Bm0HeILp4QT5zdwd5Rz1Vyf7ybsTPs06Hd8eRoiFZEBQzAy1aVB2WEbDMEllUcczvdu603NVLjjANd6PGl9ZrcGgwWlF8X%2FKGmb6%2FVafV19Iwk0f8MwpA8%2BpMeTgOci0zARa64t2pWJTXHryeA%2FVpkk0l5g5%2Bfs2idXpqNfD1cmSSTRr4F6DQUiVuHb280WvjyEoKTJ8ssnldSTlwAiD64lMK4JdvAbMtlEeTuA%3D%3D%7Ctkp%3ABk9SR9Crw76zZQ,,
