BRAND,PRODUCT SKU,PRODUCT NAME,Shop Name,PRODUCT LINK,Price,Price_Bundle
Unimig,U14006K,RAZOR CUT 45,ELECTROWELD WEBSITE,https://www.electroweld.com.au/product/unimig-razor-cut-45-plasma-cutter-inverter-sc80-torch-razorcut-cutting-u14006k/,"1,648.95",
Unimig,U14007,RAZOR CUT 45 PLASMA CUTTER AIR COMPRESSOR,ELECTROWELD WEBSITE,https://www.electroweld.com.au/product/unimig-razor-cut-45-plasma-cutter-air-compressor-cnc-cutting-u14006k-u14007/,348.00,
Unimig,KUPJRRW80,RAZOR CUT 80,ELECTROWELD WEBSITE,,,
Unimig,U14004K,RAZOR CUT 120,ELECTROWELD WEBSITE,https://www.electroweld.com.au/product/unimig-razor-cut-120-plasma-cutter-inverter-sc120-torch-razorcut-u14002k/,"4,045.00",
Unimig,U14004K,RAZOR CUT 160,ELECTROWELD WEBSITE,https://www.electroweld.com.au/product/unimig-razor-cut-160-plasma-cutter-sc160-torch-earth-clamp-welder-u14004k/,"6,990.00",
Unimig,KUM27,WORKSHOP 270,ELECTROWELD WEBSITE,,,
Unimig,KUM270SWF,WORKSHOP 270 SWF,ELECTROWELD WEBSITE,,,
Unimig,KUM390,WORKSHOP 390,ELECTROWELD WEBSITE,,,
Unimig,KUM390SWF,WORKSHOP 390 SWF,ELECTROWELD WEBSITE,,,
KUM390S/D,WORKSHOP 390 SWF DUAL VOLTAGE,WORKSHOP 390 SWF,ELECTROWELD WEBSITE,,,
KUM390S/D,KUM425SWF,WORKSHOP 425 SWF,ELECTROWELD WEBSITE,https://www.electroweld.com.au/product/unimig-workshop-425-swf-transformer-mig-welder-kum425swf/,"6,069.00",
KUM390S/D,U11119,EVOLVE MULTI 400,ELECTROWELD WEBSITE,,,
KUM390S/D,U11142,EVOLVE MULTI 500,ELECTROWELD WEBSITE,https://www.electroweld.com.au/product/unimig-evolve-multi-500-pulse-mig-stick-mma-welder-synergic-double-pulse-u11142/,"12,479.00",
